time,truth_east,truth_north,dr_east,dr_north
3.0219999999999345,-3.2354703767795003,-46.401642888238385,-3.474609879736524,-47.48770553484166
3.1219999999998436,-3.2829510741454473,-47.93613287648357,-3.5673455546404376,-49.10030000479486
3.2210000000000036,-3.3507806417723556,-49.54845931191929,-3.656979394048697,-50.69810282369011
3.3209999999999127,-3.3846954256159325,-51.10518828496319,-3.7446376408499416,-52.3165138175139
3.4209999999998217,-3.4253931661981016,-52.695275736390286,-3.8301794507365976,-53.93920710440763
3.5219999999999345,-3.479656820317702,-54.31872166541049,-3.918504451237636,-55.57876853518672
3.6210000000000946,-3.5067886473775025,-55.89768962404318,-4.006648320474401,-57.18813611309162
3.7220000000002074,-3.5339204744373025,-57.49889656747459,-4.09616586115548,-58.83052650589907
3.8209999999999127,-3.5678352582658177,-59.100103510905996,-4.1830297819757085,-60.43889102733057
3.9209999999998217,-3.594967085325618,-60.71242994792189,-4.269812454139694,-62.0600025147283
4.0219999999999345,-3.6220989123703564,-62.32475638335761,-4.354849940057816,-63.69815563666482
4.121000000000095,-3.642447782676503,-63.9482023131679,-4.434325893403879,-65.30365406999627
4.221000000000004,-3.6627966529525264,-65.5716482421881,-4.512775150906404,-66.92417004934117
4.320999999999913,-3.683145523258672,-67.18397467762382,-4.5911681502928445,-68.54113423037549
4.4220000000000255,-3.683145523258672,-68.80742060664403,-4.6709233493686435,-70.17445716529366
4.5219999999999345,-3.6967114367961025,-70.44198602924872,-4.7497857688930045,-71.78914784749028
4.621999999999844,-3.6899284800123264,-72.07655145027323,-4.828807808593825,-73.40272522469091
4.721000000000004,-3.6899284800123264,-73.72223636488224,-4.906209556229831,-75.00014337103437
4.822000000000116,-3.683145523258672,-75.35680178590675,-4.984027570710638,-76.63073982811211
4.9220000000000255,-3.676362566489957,-77.00248670130584,-5.060145029012835,-78.24356955194241
5.0210000000001855,-3.683145523258672,-78.64817161512477,-5.134687884248421,-79.83984424790341
5.121999999999844,-3.676362566489957,-80.26049805135057,-5.210423643068906,-81.46754089106828
5.222000000000207,-3.6627966529525264,-81.90618296595957,-5.285500341236414,-83.07925763096297
5.320999999999913,-3.6560136962139334,-83.52962889576987,-5.358546759194106,-84.67782030538457
5.420999999999822,-3.6356648259077873,-85.1419553312056,-5.431399374359486,-86.29697206462845
5.5210000000001855,-3.601750042079272,-86.7542817674314,-5.504320125244579,-87.92297608115818
5.621000000000095,-3.594967085325618,-88.3777276964516,-5.577213086585209,-89.55595806033352
5.722000000000207,-3.5542693447283873,-89.9566956550843,-5.649906578063496,-91.21153653106799
5.820999999999913,-3.547486387959671,-91.62461955449201,-5.721192059693135,-92.83776788612036
5.920999999999822,-3.527137517668587,-93.25918497630663,-5.793015012755249,-94.48414069395086
6.0210000000001855,-3.5135716041462173,-94.93822836850873,-5.864842216926056,-96.1318752073209
6.121999999999844,-3.479656820317702,-96.52831581993583,-5.938133817872835,-97.79565318435785
6.222000000000207,-3.4593079500266177,-98.15176174895603,-6.013054069679384,-99.44253443338253
6.320999999999913,-3.445742036504248,-99.81968564836376,-6.089932932365146,-101.07456189454331
6.4220000000000255,-3.4321761229969394,-101.44313157738395,-6.170316812436862,-102.74244887088825
6.5210000000001855,-3.405044295907017,-103.08881649199296,-6.250364314171762,-104.38069992480791
6.621000000000095,-3.398261339138301,-104.72338191380757,-6.332223767627768,-106.03788138178543
6.721000000000004,-3.377912468847217,-106.33570834924329,-6.412081153928799,-107.69669048021726
6.822000000000116,-3.364346555309786,-107.99251275664669,-6.490125786089632,-109.37452036100852
6.9220000000000255,-3.3439976850337625,-109.61595868566688,-6.564215770191079,-111.03771780600039
7.0210000000001855,-3.337214728265047,-111.2505241074815,-6.63507967628419,-112.68384809110259
7.121999999999844,-3.316865857958901,-112.88508952850601,-6.704559042757802,-114.36538869414525
7.222000000000207,-3.3032999444365316,-114.48629647272752,-6.77431444250575,-116.03408938403743
7.320999999999913,-3.2829510741454473,-116.1208618945421,-6.8451445361539465,-117.68855625675016
7.420999999999822,-3.2693851606080164,-117.74430782356232,-6.918201762014697,-119.3608850526434
7.5210000000001855,-3.249036290316932,-119.36775375258252,-6.991158524290117,-121.03481893128284
7.621999999999844,-3.2354703767795003,-120.99119968160274,-7.062561714406682,-122.72640047989522
7.722000000000207,-3.221904463272193,-122.62576510262724,-7.129274329991796,-124.40294619301744
7.822000000000116,-3.2015555929660464,-124.24921103164746,-7.1923819170738055,-126.08031163246893
7.920999999999822,-3.1947726361973317,-125.86153746866334,-7.252949867402263,-127.74176318374342
8.021000000000186,-3.1744237659062464,-127.46274441209475,-7.313181655714812,-129.42404960447786
8.121999999999844,-3.1608578523688164,-129.09730983390935,-7.375248791915802,-131.12690409564829
8.221000000000004,-3.133726025309016,-130.68739728533646,-7.436675728732851,-132.7986306572406
8.322000000000116,-3.1201601117866464,-132.34420169194976,-7.500481521544847,-134.50556368821384
8.420999999999822,-3.1133771550179308,-133.95652812817556,-7.564540425371764,-136.18224308481874
8.521000000000186,-3.099811241495562,-135.5688545644014,-7.629764677100966,-137.8786232969473
8.621999999999844,-3.0862453279581312,-137.19230049342158,-7.695880811750488,-139.59634982987833
8.722000000000207,-3.0726794144357616,-138.8157464224418,-7.76107127266431,-141.30144397008948
8.822000000000116,-3.065896457667046,-140.42807285945767,-7.824210795288362,-143.01362018088582
8.920999999999822,-3.0523305441446764,-142.06263828048222,-7.884155993847665,-144.71415581116415
9.021999999999935,-3.059113500913392,-143.6972037022968,-7.943778060360813,-146.45316657813402
9.121999999999844,-3.025198717084877,-145.2984106457282,-8.002087307380219,-148.17833866277567
9.222000000000207,-3.025198717084877,-146.93297606754282,-8.061364357617412,-149.90781756123275
9.320999999999913,-2.9980668900250764,-148.54530250376862,-8.121427972005327,-151.6252625340792
9.420999999999822,-2.9641521061965608,-150.14650944720003,-8.18223863206828,-153.36568381025432
9.521000000000186,-2.950586192659131,-151.79219436180904,-8.242511444470448,-155.11052830729903
9.621000000000095,-2.909888452092022,-153.39340130682064,-8.301120181473232,-156.8597797004626
9.721000000000004,-2.875973668248445,-154.99460824946192,-8.356972932588752,-158.61251830850824
9.822999999999865,-2.8420588844199295,-156.59581519289333,-8.41096380339701,-160.40187815550271
9.922000000000025,-2.8149270573601295,-158.20814162990925,-8.46083503745067,-162.13979132221078
10.021000000000186,-2.7742293167779604,-159.83158755892944,-8.508763600784656,-163.8810080095504
10.121999999999844,-2.726748619442137,-161.43279450236085,-8.556426420770917,-165.6592813480338
10.221000000000004,-2.6792679220761904,-163.05624043059095,-8.60267353810882,-167.40343022111526
10.320999999999913,-2.625004267971651,-164.66856686760687,-8.648713087680528,-169.16442592932742
10.422000000000025,-2.57074061383699,-166.28089330383267,-8.696522194999542,-170.9412121766393
10.521999999999935,-2.5029110461950204,-167.89321974005847,-8.745265902607347,-172.6995381270115
10.621999999999844,-2.44864739207542,-169.5166656690787,-8.795011293713868,-174.45715678495296
10.721000000000004,-2.3876007812021656,-171.10675312050577,-8.846453950379829,-176.19499648630207
10.820999999999913,-2.3197712135300734,-172.71907955673157,-8.902957814327927,-177.94956804731012
10.922000000000025,-2.24515868913445,-174.33140599295737,-8.963111535500634,-179.72136915097923
11.021000000000186,-2.1705461647237647,-175.9437324291832,-9.022684279544173,-181.45436944190521
11.121999999999844,-2.102716597066734,-177.556058865409,-9.084199398514004,-183.21729635072464
11.222000000000207,-2.0213211159023947,-179.1795047944292,-9.144693958261506,-184.9586509361135
11.322000000000116,-1.9399256347229938,-180.7473532602675,-9.202212430103215,-186.69783726799022
11.420999999999822,-1.8449642400061632,-182.3930381748765,-9.255347954018905,-188.4165846837251
11.521000000000186,-1.763568758841824,-184.01648410389672,-9.306049350929882,-190.15123158051776
11.621000000000095,-1.6618244073562776,-185.61769104732812,-9.354554991440985,-191.8874644957292
11.721000000000004,-1.5600800558857926,-187.23001748355392,-9.401185161942944,-193.62567592960258
11.820999999999913,-1.4651186611840228,-188.80898544218664,-9.445182664341603,-195.3617056482604
11.920999999999822,-1.3837231800196836,-190.43243137120683,-9.488098313315598,-197.09921930271528
12.021999999999935,-1.2751958717654222,-192.01139932983952,-9.531641597500467,-198.85578668279834
12.121999999999844,-1.1598856067725674,-193.5903672876821,-9.573694704574594,-200.59505427309955
12.222000000000207,-1.0377923850109974,-195.13597676793162,-9.615016783087192,-202.33626810406233
12.322000000000116,-0.9428309902941663,-196.7260642185686,-9.656986617856074,-204.08269125175298
12.420999999999822,-0.8003888982415116,-198.30503217720133,-9.6980976758935,-205.81412810163079
12.521000000000186,-0.7054275035397418,-199.91735861421725,-9.738770328201472,-207.56587891294885
12.621000000000095,-0.5629854114870871,-201.49632657205984,-9.779987880184128,-209.32300694335783
12.721000000000004,-0.4544581032328255,-203.11977250108,-9.821793567297258,-211.0852000856369
12.820999999999913,-0.32558192471760145,-204.70985995250712,-9.864538054093966,-212.8515070512889
12.920999999999822,-0.19670574617225495,-206.28882791034974,-9.909491269874106,-214.620637779325
13.021999999999935,-0.06104661088831557,-207.8455568833936,-9.957513128647056,-216.41024838336898
13.121999999999844,0.07461252441068503,-209.46900281241383,-10.00797194441928,-218.1818437599769
13.221000000000004,0.2034887029409703,-211.03685127825213,-10.060097435970437,-219.93406598909206
13.320999999999913,0.3527137517623403,-212.61581923688485,-10.113490197648336,-221.7035286173379
13.422000000000025,0.47480697353897144,-214.21702618031622,-10.166956241040815,-223.4914238016023
13.521999999999935,0.6240320223603415,-215.78487464536443,-10.218991843952862,-225.2604379524401
13.621000000000095,0.7529082008906268,-217.37496209679156,-10.268953494492548,-227.0108717848925
13.721000000000004,0.8885673361896274,-218.976169041013,-10.317229652581467,-228.77949083542217
13.820999999999913,1.0174435147199126,-220.57737598523454,-10.364634728565452,-230.54539670839003
13.920999999999822,1.1870174338173063,-222.13410495748835,-10.41177327923214,-232.30624533489504
14.021000000000186,1.322676569131368,-223.73531190091973,-10.459037860584692,-234.06649166811238
14.121000000000095,1.4583357044303686,-225.35875782914985,-10.506504594802868,-235.82869755872403
14.221000000000004,1.6075607532517386,-226.90436731018946,-10.555974478418348,-237.59235040725216
14.320999999999913,1.7500028453043932,-228.48333526882212,-10.608421860222341,-239.3598924901743
14.420999999999822,1.8856619806033943,-230.07342272024925,-10.665646019169952,-241.1333284569662
14.521000000000186,2.0281040726560486,-231.6635101716763,-10.726470067791118,-242.9105583071723
14.621000000000095,2.1908950350148495,-233.25359762231335,-10.791652552076902,-244.68888216438881
14.721000000000004,2.3333371270825656,-234.86592405853912,-10.860389060017347,-246.46910817489436
14.820999999999913,2.482562175903935,-236.45601150917616,-10.930758770530732,-248.25084137592907
14.920999999999822,2.6317872247102443,-238.05721845260754,-11.00168974939737,-250.0307406192377
15.021000000000186,2.7877952303153912,-239.65842539603898,-11.070849726857096,-251.80702322277847
15.121000000000095,2.9302373223831064,-241.23739335467167,-11.133571863440658,-253.57746235704306
15.221000000000004,3.0862453279581312,-242.82748080609878,-11.188276330754288,-255.33383369473978
15.320999999999913,3.2490362903319925,-244.42868774953016,-11.23955551424844,-257.0831010965115
15.420999999999822,3.411827252675732,-246.01877520016717,-11.287436803203464,-258.83319135721484
15.521000000000186,3.5814011717881873,-247.63110163718306,-11.333728890684979,-260.58794399386346
15.621000000000095,3.7781069179755034,-249.25454756620329,-11.382477777610607,-262.350958426278
15.721000000000004,3.9408978803192425,-250.86687400242906,-11.435983527915639,-264.1294279158011
15.820999999999913,4.130820669737844,-252.44584196106177,-11.490852795166703,-265.91650855897575
15.922000000000025,4.307177545619014,-254.06928789008197,-11.549507801690147,-267.7240260258973
16.021000000000186,4.4903173782689,-255.65937534071898,-11.611214073897214,-269.4972939646835
16.121000000000095,4.680240167672439,-257.26058228415036,-11.676635522453827,-271.29012113092483
16.221000000000004,4.870162957106101,-258.8617892283719,-11.743678298999273,-273.0826064876862
16.320999999999913,5.053302789740925,-260.4518766790089,-11.81159425698876,-274.87322098758307
16.422000000000025,5.250008535928242,-262.0197251448472,-11.87875181178624,-276.6796097785119
16.521999999999935,5.426365411794351,-263.6654100594562,-11.943720327698058,-278.4646322420441
16.621999999999844,5.616288201212951,-265.2332585252945,-12.008100908531434,-280.246876132863
16.722000000000207,5.799428033862837,-266.8233459759315,-12.071653240876516,-282.0270772760271
16.822000000000116,6.002916736803807,-268.4134334265685,-12.134768961340745,-283.8073096721278
16.92099999999982,6.186056569453692,-269.9924013852012,-12.195718191759642,-285.57222165971746
17.021999999999935,6.382762315641009,-271.5491303582451,-12.256297778685768,-287.37512170468693
17.121000000000095,6.5862510185819785,-273.1503373016765,-12.313976431466974,-289.14412671164513
17.228000000000065,6.789739721522949,-274.7181857675148,-12.375588569462364,-291.0575489692628
17.320999999999913,6.966096597389058,-276.341631696535,-12.427855338826795,-292.720579249726
17.422000000000025,7.183151213882519,-277.9317191479621,-12.484138584029562,-294.5270733688118
17.521999999999935,7.373074003301121,-279.5218065985991,-12.53936921601827,-296.31753807793655
17.621999999999844,7.576562706227031,-281.0896550644374,-12.5960566684861,-298.11103380222215
17.721000000000004,7.732570711817116,-282.6686230230701,-12.654125413103248,-299.8916358735556
17.820999999999913,7.888578717422262,-284.2475909809127,-12.713878922771233,-301.694310956291
17.922000000000025,8.119199247407971,-285.7932004611622,-12.771759444908293,-303.5165464929644
18.021000000000186,8.315904993595288,-287.36104892700047,-12.82478960484978,-305.3012892637264
18.121999999999844,8.478695955939028,-288.9733753632263,-12.87419387409002,-307.1190099950749
18.222000000000207,8.675401702126344,-290.6301797714198,-12.918700192797216,-308.91441207256804
18.322000000000116,8.844975621238797,-292.25362569964994,-12.961252534105856,-310.7074758221601
18.422000000000025,9.062030237717199,-293.81035467269385,-13.003913440657147,-312.4996350409581
18.521999999999935,9.272301897426885,-295.3670836457377,-13.047080645500222,-314.2929076228747
18.621999999999844,9.475790600367853,-296.9460516035803,-13.089577760352396,-316.0864390002034
18.721000000000004,9.686062260077541,-298.4916610846199,-13.130337370296715,-317.8628331861212
18.820999999999913,9.882768006249796,-300.0817485352569,-13.169732691824494,-319.6574610149966
18.922000000000025,10.10660557948185,-301.62735801550645,-13.207450013495933,-321.46703901254295
19.021000000000186,10.29652836890045,-303.1952064813447,-13.2416470033807,-323.239147413301
19.121000000000095,10.500017071841421,-304.7741744399774,-13.274454342856698,-325.0263584128522
19.222000000000207,10.717071688319821,-306.3309034122312,-13.306140669939643,-326.82664751953826
19.322000000000116,10.934126304798223,-307.88763238606515,-13.33625576578525,-328.6032509640611
19.422000000000025,11.157963878030278,-309.4332418663147,-13.364961443452868,-330.379199985928
19.521999999999935,11.354669624202533,-311.0122098241573,-13.393796010470359,-332.15111029206014
19.621999999999844,11.585290154203305,-312.5466998116124,-13.422956853904006,-333.92234206260633
19.722000000000207,11.809127727435358,-314.1256677702451,-13.452645613861051,-335.6950020380837
19.822000000000116,12.019399387145043,-315.6935162360834,-13.482886596785837,-337.47027356333376
19.92099999999982,12.236454003623447,-317.26136470192165,-13.51418392948144,-339.22833429157794
20.021999999999935,12.467074533609155,-318.81809367496555,-13.54956842480738,-341.0235233947771
20.121999999999844,12.697695063624986,-320.3748226480095,-13.586607675440453,-342.8008468871396
20.222000000000207,12.914749680088326,-321.9426711138478,-13.625238571440718,-344.5763263716946
20.320999999999913,13.152153166857813,-323.51051957968605,-13.664697966233893,-346.33073894446807
20.422000000000025,13.396339610380952,-325.07836804473425,-13.70552625039595,-348.1178698825791
20.521999999999935,13.633743097165498,-326.657336003367,-13.74562643064911,-349.8840949708102
20.621999999999844,13.871146583919924,-328.22518446920526,-13.787193668325186,-351.64733461799415
20.721000000000004,14.10855007068941,-329.7930329350436,-13.831122729042352,-353.3911648609686
20.820999999999913,14.345953557443831,-331.3608814000918,-13.87873198413578,-355.1525196135417
20.922000000000025,14.590140000997097,-332.93984935793435,-13.929260658379693,-356.9306285473542
21.021999999999935,14.84110940127389,-334.5299368101516,-13.980268612617884,-358.6907335610446
21.121000000000095,15.078512888058436,-336.1533827391718,-14.029688545408172,-360.4298840152514
21.221000000000004,15.322699331581578,-337.77682866819197,-14.077790356917346,-362.1825355082084
21.322000000000116,15.58045168865721,-339.3446771332402,-14.126856617068844,-363.9461959690752
21.42099999999982,15.851769959240148,-340.8791671206953,-14.176428896649718,-365.66880062766916
21.521999999999935,16.116305273054373,-342.4692545721224,-14.22917096385694,-367.42066999735687
21.621000000000095,16.367274673361287,-344.0927005011426,-14.283625991114844,-369.13437101847614
21.722000000000207,16.625027030421858,-345.72726592295714,-14.342550936015046,-370.8776926998079
21.822000000000116,16.875996430713716,-347.339592359183,-14.404522082043954,-372.5961405890965
21.922000000000025,17.15409765806537,-348.9074408242312,-14.47034966268131,-374.30615628376387
22.021000000000186,17.425415928663373,-350.5197672612471,-14.539710554022953,-375.9916460494188
22.121000000000095,17.649253501880366,-352.1988106534492,-14.611890691108417,-377.68646337819
22.222000000000207,17.940920642784512,-353.7777786120819,-14.685991976065978,-379.38834470453907
22.322000000000116,18.191890043076366,-355.4012245411021,-14.756834848605637,-381.0684807508484
22.422000000000025,18.42929352983079,-357.0246704701223,-14.824780925283406,-382.7439471932512
22.521000000000186,18.67347997338405,-358.6369969063481,-14.889079130485252,-384.39968676161243
22.621000000000095,18.938015287198276,-360.30492080575584,-14.951761989790752,-386.0668027443873
22.722000000000207,19.161852860430333,-361.96172521315924,-15.013163291976523,-387.74648682793213
22.820999999999913,19.392473390431103,-363.59629063497385,-15.07056894709875,-389.38929520372653
22.922000000000025,19.636659833969304,-365.21973656399405,-15.124013371022158,-391.0640268052605
23.021000000000186,19.90119514779859,-366.8543019850186,-15.173375253867617,-392.6998717937386
23.121999999999844,20.274257769867077,-368.3554334948806,-15.22019515090975,-394.36327083842485
23.222000000000207,20.532010126882465,-370.01223790228397,-15.262232788136792,-396.00783066455233
23.322000000000116,20.85759205163019,-371.5467278897391,-15.300291826445468,-397.6479996833772
23.422000000000025,21.094995538384612,-373.2035322971425,-15.340723577222247,-399.281649779555
23.521999999999935,21.352747895445184,-374.90481467414327,-15.385454007692145,-400.9144400955845
23.621000000000095,21.576585468692297,-376.6394555295273,-15.434853466611822,-402.5294259740467
23.722000000000207,21.79364008515564,-378.362976892907,-15.491558120776228,-404.17711865878357
23.822000000000116,22.058175398969865,-380.0197813003104,-15.552439790781408,-405.81215851536393
23.922000000000025,22.315927756045497,-381.6988246925126,-15.612667169255886,-407.4468320965854
24.021000000000186,22.627943767225666,-383.33339011432713,-15.66908492238116,-409.0617705396982
24.121000000000095,22.899262037808608,-384.97907502814604,-15.729252634335683,-410.6940875125258
24.222000000000207,23.163797351637893,-386.62475994354514,-15.796598045412305,-412.34708997693286
24.320999999999913,23.44868153575826,-388.27044485736405,-15.869824375783349,-413.9592598560092
24.422000000000025,23.713216849572486,-389.9606077423606,-15.951175328980288,-415.59388596476015
24.521000000000186,23.977752163416834,-391.650770626567,-16.031134417883546,-417.18132228209004
24.621999999999844,24.249070433999773,-393.3409335123536,-16.106646724336905,-418.7876883394464
24.721000000000004,24.506822791060344,-395.0088574117613,-16.170430075173954,-420.3465129992366
24.820999999999913,24.757792191352202,-396.676781311169,-16.22786882063973,-421.91466851063126
24.922000000000025,25.008761591659116,-398.36694419616555,-16.284021148177878,-423.4969781263196
25.021000000000186,25.280079862242058,-400.05710708116203,-16.33793684920987,-425.04992794278223
25.121000000000095,25.537832219302626,-401.7472699661586,-16.390056213289444,-426.6168069334963
25.221000000000004,25.795584576363197,-403.4263133591508,-16.440188102987882,-428.1804593853382
25.320999999999913,26.05333693343883,-405.1053567513529,-16.49000826524301,-429.74048111177075
25.422000000000025,26.31108929048434,-406.7844001427649,-16.538045300246207,-431.3136905236834
25.521000000000186,26.575624604313624,-408.48568252134595,-16.58382595514231,-432.8537805059059
25.621000000000095,26.8333769613742,-410.15360642075365,-16.631248421016043,-434.4079712469377
25.722000000000207,27.091129318419707,-411.8437693057502,-16.684528347731035,-435.9779597049291
25.822999999999865,27.34888167549534,-413.5228126979523,-16.744208254120462,-437.55159462343164
25.92099999999982,27.599851075787193,-415.21297558294884,-16.808143461304006,-439.0834836829706
26.021999999999935,27.864386389616477,-416.9253774535341,-16.87478243745542,-440.6659863463563
26.121999999999844,28.122138746661985,-418.6155403385306,-16.93819441588757,-442.2329755611508
26.222000000000207,28.373108146968903,-420.3279422091159,-16.995630569592883,-443.7987281682458
26.320999999999913,28.617294590492044,-422.06258306449996,-17.045750014053628,-445.34491217872795
26.422000000000025,28.902178774612413,-423.708267979109,-17.089959840058846,-446.91680235977293
26.521999999999935,29.1395822613819,-425.3761918785167,-17.1325615404528,-448.46992739480834
26.621999999999844,29.410900531979898,-427.0997132411063,-17.17402268375863,-450.02441715779
26.722000000000207,29.661869932271756,-428.7453981549252,-17.212974721446532,-451.57714103073306
26.822000000000116,29.899273419041236,-430.468919519095,-17.24692923248241,-453.12747493342675
26.922000000000025,30.190940559930326,-432.14796291129716,-17.278409038338687,-454.6729638910981
27.021000000000186,30.462258830528327,-433.84924528908806,-17.307089515852443,-456.1998672699262
27.121000000000095,30.740360057864923,-435.5394081740846,-17.33605796954665,-457.73828969040864
27.222000000000207,31.025244241985295,-437.17397359510903,-17.368326506777844,-459.28789479810393
27.322000000000116,31.310128426105667,-438.8418974953069,-17.40616656993115,-460.8207104230965
27.422000000000025,31.62892739405455,-440.5654188578965,-17.44558734072948,-462.3588271481214
27.521000000000186,31.907028621421265,-442.27782072769173,-17.48428220740201,-463.8807865460568
27.621999999999844,32.198695762295294,-443.9568641206839,-17.522413006128044,-465.43473087678314
27.721000000000004,32.47001403287823,-445.6359075128861,-17.560000553367605,-466.9626508586198
27.820999999999913,32.761681173767315,-447.3260703978826,-17.597793204258124,-468.5121911310475
27.922000000000025,33.02621648758154,-449.01623328208893,-17.637007730546618,-470.07678200553727
28.021000000000186,33.297534758179545,-450.7063961678756,-17.678007955881554,-471.6124824011955
28.121999999999844,33.575635985546256,-452.41879803846086,-17.72124152265324,-473.18182961680805
28.222000000000207,33.840171299360485,-454.1534388938449,-17.76165203560965,-474.73766421616386
28.322000000000116,34.111489569958486,-455.8102433004583,-17.796689337437314,-476.2932688846746
28.42099999999982,34.3624589702654,-457.5004061862448,-17.826907969095792,-477.8333158339334
28.521000000000186,34.67447498144557,-459.21280805604005,-17.851660921140102,-479.3894645190888
28.621000000000095,34.9390102952598,-460.92520992662537,-17.871133142187357,-480.94218451117524
28.721000000000004,35.2103285658578,-462.65985078200936,-17.884292449781647,-482.4935920041675
28.822000000000116,35.47486387967202,-464.3611331598003,-17.891746442976963,-484.0555626104579
28.92099999999982,35.766531020561104,-466.0735350303856,-17.896024867202698,-485.5843359100869
29.021000000000186,36.05819816143513,-467.77481740817655,-17.898926948758053,-487.13078326696916
29.121000000000095,36.32273347526442,-469.4760997859675,-17.901016494449546,-488.67912404125735
29.221000000000004,36.600834702616076,-471.15514317816957,-17.90456811299586,-490.2305954240923
29.322000000000116,36.87893592996773,-472.85642555596047,-17.909388334779827,-491.80356240531904
29.422000000000025,37.15025420055066,-474.5577079329613,-17.911460694383504,-493.36754882346
29.521999999999935,37.4351383846861,-476.2478708179578,-17.910365784502858,-494.9325919844239
29.621999999999844,37.71323961203775,-477.94915319574875,-17.905466595770843,-496.49915709682085
29.721000000000004,37.97777492586704,-479.60595760315215,-17.89733158162699,-498.0508347345548
29.822000000000116,38.24231023969633,-481.30723998094305,-17.886917890016772,-499.6341263946185
29.92099999999982,38.52041146704798,-482.952924894762,-17.876238000602193,-501.1849164376648
30.021000000000186,38.7985126944147,-484.6097293021654,-17.86667485432609,-502.75094603820094
30.121000000000095,39.05626505146021,-486.2998921871619,-17.856983994186894,-504.3170198112475
30.221000000000004,39.33436627882693,-487.9455771009808,-17.84590226699003,-505.88353168828337
30.320999999999913,39.612467506163526,-489.6135010011786,-17.834251046117707,-507.4513301666101
30.42099999999982,39.89735169028389,-491.2591859149975,-17.8204738016877,-509.0202485317107
30.521000000000186,40.18901883117297,-492.8937513368121,-17.802029715273715,-510.59199112016375
30.621999999999844,40.48746892883077,-494.50607777303793,-17.780373038712806,-512.1854316365473
30.722000000000207,40.785919026473515,-496.15176268764696,-17.759146443446628,-513.7676959146816
30.822000000000116,41.07080321059389,-497.7863281094616,-17.73932463008789,-515.3618490472868
30.92099999999982,41.362470351482976,-499.40977403848177,-17.722231634595786,-516.9481960769108
31.021999999999935,41.64735453560335,-501.04433945950626,-17.71252268364974,-518.5697209127131
31.121999999999844,41.93223871972371,-502.6677853893165,-17.709744539935468,-520.1781325265276
31.221000000000004,42.196774033537935,-504.357948273523,-17.71113613843712,-521.7711398112409
31.322000000000116,42.49522413118068,-505.9591552177445,-17.7123061743812,-523.3893858970542
31.42099999999982,42.79367422883848,-507.57148165397024,-17.71312640236879,-524.9703963453695
31.521000000000186,43.11247319678737,-509.1282106270142,-17.71297680998943,-526.5633141051263
31.621999999999844,43.390574424139025,-510.7738955416232,-17.712210947583447,-528.1662857072972
31.722000000000207,43.70937339208791,-512.3639829922602,-17.71139881868475,-529.7489589462692
