vehicle_east_m,vehicle_north_m,dr_east_m,dr_north_m,position_error_m
21.793640085155637,-378.362976892907,45.362988833711015,-348.1973026368961,38.28161574112028
22.058175398969862,-380.0197813003104,45.548126819939654,-349.77345176331437,38.296452423430544
22.315927756045493,-381.6988246925125,45.73441193799586,-351.36885502913697,38.318826458563954
22.627943767225666,-383.33339011432713,45.92672108545304,-353.0063582039722,38.243455505694484
22.899262037808604,-384.97907502814604,46.12896172406408,-354.66319378980745,38.192559521072525
23.16379735163789,-386.62475994354514,46.32958857277283,-356.3566201864207,38.11579944403673
23.44868153575826,-388.27044485736405,46.47923071842819,-357.94616392019054,38.07844810403916
23.713216849572486,-389.96060774236054,46.593637193369986,-359.5476112153423,38.05869142339615
23.977752163416834,-391.650770626567,46.73501550182151,-361.0421335502556,38.14160062612533
24.249070433999773,-393.3409335123536,46.91675451343419,-362.5611406525273,38.225901559268166
24.506822791060344,-395.0088574117613,47.108937498628265,-364.04746039725836,38.33358441815388
24.7577921913522,-396.676781311169,47.291749625083725,-365.5824041200983,38.40103553975858
25.008761591659116,-398.36694419616555,47.45923570297574,-367.14575942563056,38.45498883498452
25.280079862242054,-400.05710708116203,47.61485255794496,-368.6744449082552,38.51900253676764
25.537832219302626,-401.74726996615857,47.749698362313964,-370.21695214243243,38.56848376097037
25.795584576363197,-403.42631335915075,47.871709577104156,-371.7797835425409,38.58572462040745
26.05333693343883,-405.1053567513529,47.981871814473145,-373.3329692379441,38.604989966725185
26.311089290484336,-406.7844001427649,48.07339194078874,-374.88819260370605,38.613027231986905
26.575624604313624,-408.4856825213459,48.16293124113924,-376.44317371600715,38.635918241612245
26.833376961374192,-410.15360642075365,48.27089973662057,-378.02014318550897,38.62805770719036
27.091129318419704,-411.84376930575013,48.39151698409151,-379.5823522542566,38.65883527575943
27.348881675495335,-413.52281269795225,48.525991082437294,-381.15426352370446,38.680653284029304
27.59985107578719,-415.2129755829488,48.6701067690877,-382.685320455462,38.755696653186114
27.864386389616474,-416.92537745353405,48.84716913414026,-384.276976334026,38.80973160644349
28.122138746661985,-418.6155403385306,49.04983241849996,-385.86710972192895,38.86422609898026
28.3731081469689,-420.3279422091159,49.30336545593167,-387.45733282821493,38.96861085657488
28.61729459049204,-422.0625830644999,49.585969879229545,-389.0212289359815,39.13331606202916
28.902178774612413,-423.70826797910894,49.883450819367155,-390.6012169078141,39.195543206509235
29.139582261381896,-425.37619187851664,50.15478561571036,-392.10392379284224,39.35330476070295
29.410900531979898,-427.09971324110626,50.425845186224954,-393.62240175062027,39.526678123161425
29.661869932271753,-428.74539815492517,50.68441906756369,-395.120220138483,39.65602310851645
29.89927341904124,-430.468919519095,50.94545617212052,-396.67344514231814,39.813011652315275
